Flow ID,Source IP,Source Port,Destination IP,Destination Port,Timestamp,Flow Duration,Total Fwd Packets,Total Backward Packets,Label
192.168.10.3-192.168.10.16-53-33145-17,192.168.10.16,33145,192.168.10.3,53,5/7/2017 10:03,284,2,2,BENIGN
172.217.9.238-192.168.10.15-80-50853-6,172.217.9.238,80,192.168.10.15,50853,5/7/2017 10:10,62,1,1,BENIGN
192.168.10.25-23.63.227.171-50271-80-6,23.63.227.171,80,192.168.10.25,50271,5/7/2017 9:51,76,1,1,BENIGN
192.168.10.12-35.190.2.160-46690-80-6,35.190.2.160,80,192.168.10.12,46690,5/7/2017 9:57,95,1,1,BENIGN
192.168.10.25-212.42.76.151-50424-443-6,192.168.10.25,50424,212.42.76.151,443,5/7/2017 10:08,114680,2,1,BENIGN
192.168.10.3-192.168.10.16-53-34818-17,192.168.10.16,34818,192.168.10.3,53,5/7/2017 10:03,223,2,2,BENIGN
151.101.128.204-192.168.10.51-443-40071-6,192.168.10.51,40071,151.101.128.204,443,5/7/2017 10:08,15219,1,1,BENIGN
192.168.10.51-216.58.219.227-40435-443-6,216.58.219.227,443,192.168.10.51,40435,5/7/2017 10:07,49,1,1,BENIGN
192.168.10.12-23.50.75.27-54426-80-6,192.168.10.12,54426,23.50.75.27,80,5/7/2017 9:50,23162,1,1,BENIGN
192.168.10.19-52.84.40.52-60575-80-6,52.84.40.52,80,192.168.10.19,60575,5/7/2017 10:03,54,1,1,BENIGN
192.168.10.16-23.50.75.27-48146-80-6,23.50.75.27,80,192.168.10.16,48146,5/7/2017 10:02,40,1,1,BENIGN
192.168.10.3-192.168.10.17-53-55810-17,192.168.10.17,55810,192.168.10.3,53,5/7/2017 9:57,292,2,2,BENIGN
192.168.10.17-72.247.65.103-58521-443-6,192.168.10.17,58521,72.247.65.103,443,5/7/2017 10:02,3,2,0,BENIGN
192.168.10.3-192.168.10.16-53-14349-17,192.168.10.16,14349,192.168.10.3,53,5/7/2017 9:53,50143,2,2,BENIGN
192.168.10.3-192.168.10.5-53-58503-17,192.168.10.5,58503,192.168.10.3,53,5/7/2017 10:01,170,2,2,BENIGN
146.132.3.2-192.168.10.14-80-51074-6,146.132.3.2,80,192.168.10.14,51074,5/7/2017 10:02,57,1,1,BENIGN
192.168.10.3-192.168.10.14-53-55984-17,192.168.10.14,55984,192.168.10.3,53,5/7/2017 10:05,183,2,2,BENIGN
192.168.10.12-104.88.49.187-41616-80-6,104.88.49.187,80,192.168.10.12,41616,5/7/2017 9:59,69,1,1,BENIGN
157.240.2.35-192.168.10.14-443-50562-6,192.168.10.14,50562,157.240.2.35,443,5/7/2017 9:54,22841,1,1,BENIGN
192.168.10.9-52.45.176.124-15564-443-6,52.45.176.124,443,192.168.10.9,15564,5/7/2017 9:56,82,1,1,BENIGN
172.217.9.238-192.168.10.15-80-50852-6,172.217.9.238,80,192.168.10.15,50852,5/7/2017 10:08,19,1,1,BENIGN
192.168.10.3-192.168.10.19-53-60036-17,192.168.10.19,60036,192.168.10.3,53,5/7/2017 9:50,121785,2,2,BENIGN
192.168.10.19-23.15.155.27-46727-80-6,23.15.155.27,80,192.168.10.19,46727,5/7/2017 10:01,84,1,1,BENIGN
192.168.10.3-192.168.10.17-53-29239-17,192.168.10.17,29239,192.168.10.3,53,5/7/2017 10:00,193,2,2,BENIGN
172.217.10.238-192.168.10.19-80-43574-6,172.217.10.238,80,192.168.10.19,43574,5/7/2017 10:01,30,1,1,BENIGN
192.168.10.3-192.168.10.25-53-59589-17,192.168.10.25,59589,192.168.10.3,53,5/7/2017 9:54,48939,2,2,BENIGN
192.168.10.3-192.168.10.17-53-19883-17,192.168.10.17,19883,192.168.10.3,53,5/7/2017 9:53,194,2,2,BENIGN
192.168.10.3-224.0.0.252-53126-5355-17,192.168.10.3,53126,224.0.0.252,5355,5/7/2017 9:49,418429,26,0,BENIGN
192.168.10.3-192.168.10.19-53-42650-17,192.168.10.19,42650,192.168.10.3,53,5/7/2017 10:01,2075,2,2,BENIGN
192.168.10.3-192.168.10.15-53-51323-17,192.168.10.15,51323,192.168.10.3,53,5/7/2017 9:49,177,2,2,BENIGN
192.168.10.3-192.168.10.51-53-13161-17,192.168.10.51,13161,192.168.10.3,53,5/7/2017 9:57,48971,2,2,BENIGN
192.168.10.3-192.168.10.51-53-29531-17,192.168.10.51,29531,192.168.10.3,53,5/7/2017 9:49,226,2,2,BENIGN
192.168.10.3-192.168.10.16-53-60931-17,192.168.10.16,60931,192.168.10.3,53,5/7/2017 10:03,273,2,2,BENIGN
172.217.7.4-192.168.10.25-443-50225-6,172.217.7.4,443,192.168.10.25,50225,5/7/2017 9:48,84,1,1,BENIGN
192.168.10.3-192.168.10.17-53-4303-17,192.168.10.17,4303,192.168.10.3,53,5/7/2017 10:00,177199,2,2,BENIGN
192.168.10.15-23.21.64.22-50790-443-6,23.21.64.22,443,192.168.10.15,50790,5/7/2017 10:04,33,1,1,BENIGN
192.168.10.3-192.168.10.14-53-56685-17,192.168.10.14,56685,192.168.10.3,53,5/7/2017 10:02,23803,2,2,BENIGN
192.168.10.3-192.168.10.9-53-50630-17,192.168.10.9,50630,192.168.10.3,53,5/7/2017 9:56,174,2,2,BENIGN
192.168.10.3-192.168.10.19-53-31426-17,192.168.10.19,31426,192.168.10.3,53,5/7/2017 10:01,152589,2,2,BENIGN
192.168.10.3-192.168.10.15-53-60845-17,192.168.10.15,60845,192.168.10.3,53,5/7/2017 10:00,23846,2,2,BENIGN
172.217.10.238-192.168.10.19-80-43573-6,172.217.10.238,80,192.168.10.19,43573,5/7/2017 10:03,62,1,1,BENIGN
192.168.10.3-192.168.10.17-53-40562-17,192.168.10.17,40562,192.168.10.3,53,5/7/2017 10:00,294922,2,2,BENIGN
192.168.10.3-192.168.10.16-53-58391-17,192.168.10.16,58391,192.168.10.3,53,5/7/2017 10:03,494,2,2,BENIGN
192.168.10.3-192.168.10.14-53-54191-17,192.168.10.14,54191,192.168.10.3,53,5/7/2017 9:54,58783,4,4,BENIGN
192.168.10.3-192.168.10.16-53-46165-17,192.168.10.16,46165,192.168.10.3,53,5/7/2017 10:03,348,2,2,BENIGN
157.240.2.25-192.168.10.15-443-50661-6,192.168.10.15,50661,157.240.2.25,443,5/7/2017 9:54,32900,1,1,BENIGN
192.168.10.3-192.168.10.9-53-56005-17,192.168.10.9,56005,192.168.10.3,53,5/7/2017 9:56,204,2,2,BENIGN
192.168.10.3-192.168.10.19-53-17381-17,192.168.10.19,17381,192.168.10.3,53,5/7/2017 10:01,23832,2,2,BENIGN
192.168.10.3-192.168.10.51-53-36994-17,192.168.10.51,36994,192.168.10.3,53,5/7/2017 10:01,203,2,2,BENIGN
192.168.10.15-114.251.28.14-50672-443-6,192.168.10.15,50672,114.251.28.14,443,5/7/2017 9:56,9000101,3,0,BENIGN
192.168.10.3-192.168.10.50-53-3981-17,192.168.10.50,3981,192.168.10.3,53,5/7/2017 10:04,154,2,2,BENIGN
192.168.10.51-107.6.114.207-33715-80-6,192.168.10.51,33715,107.6.114.207,80,5/7/2017 9:49,268517,1,1,BENIGN
192.168.10.19-192.168.10.50-33895-21-6,192.168.10.19,33895,192.168.10.50,21,5/7/2017 9:59,49,1,2,BENIGN
192.168.10.14-52.84.93.162-50430-80-6,52.84.93.162,80,192.168.10.14,50430,5/7/2017 9:48,43,1,1,BENIGN
192.168.10.3-192.168.10.5-53-61901-17,192.168.10.5,61901,192.168.10.3,53,5/7/2017 10:07,107790,4,2,BENIGN
192.168.10.3-192.168.10.17-53-1161-17,192.168.10.17,1161,192.168.10.3,53,5/7/2017 10:00,221762,2,2,BENIGN
192.168.10.8-23.77.88.53-51068-443-6,23.77.88.53,443,192.168.10.8,51068,5/7/2017 10:03,78,3,1,BENIGN
192.168.10.3-192.168.10.17-53-50665-17,192.168.10.17,50665,192.168.10.3,53,5/7/2017 9:54,192,2,2,BENIGN
192.168.10.3-192.168.10.16-53-5507-17,192.168.10.16,5507,192.168.10.3,53,5/7/2017 10:03,90089,2,2,BENIGN
192.168.10.3-192.168.10.17-53-40851-17,192.168.10.17,40851,192.168.10.3,53,5/7/2017 9:54,197,2,2,BENIGN
192.168.10.3-192.168.10.51-53-25469-17,192.168.10.51,25469,192.168.10.3,53,5/7/2017 10:05,177,2,2,BENIGN
192.168.10.3-192.168.10.5-53-49284-17,192.168.10.5,49284,192.168.10.3,53,5/7/2017 9:50,178,2,2,BENIGN
192.168.10.3-192.168.10.16-53-16590-17,192.168.10.16,16590,192.168.10.3,53,5/7/2017 10:03,257,2,2,BENIGN
192.168.10.3-192.168.10.17-53-65205-17,192.168.10.17,65205,192.168.10.3,53,5/7/2017 9:57,143485,2,2,BENIGN
192.168.10.3-192.168.10.12-53-2940-17,192.168.10.12,2940,192.168.10.3,53,5/7/2017 9:49,276054,2,2,BENIGN
192.168.10.3-192.168.10.14-53-52502-17,192.168.10.14,52502,192.168.10.3,53,5/7/2017 9:49,817,2,2,BENIGN
192.168.10.3-192.168.10.19-53-9615-17,192.168.10.19,9615,192.168.10.3,53,5/7/2017 10:01,184,2,2,BENIGN
192.168.10.5-192.168.10.50-50578-22-6,192.168.10.50,22,192.168.10.5,50578,5/7/2017 10:03,55,1,2,BENIGN
192.168.10.3-192.168.10.9-53-65011-17,192.168.10.9,65011,192.168.10.3,53,5/7/2017 9:49,48753,2,2,BENIGN
192.168.10.3-192.168.10.19-53-11521-17,192.168.10.19,11521,192.168.10.3,53,5/7/2017 10:03,49798,2,2,BENIGN
192.168.10.3-192.168.10.14-53-53874-17,192.168.10.14,53874,192.168.10.3,53,5/7/2017 10:02,225,2,2,BENIGN
192.168.10.3-192.168.10.51-53-47941-17,192.168.10.51,47941,192.168.10.3,53,5/7/2017 10:05,157,2,2,BENIGN
192.168.10.17-52.39.217.49-53225-443-6,52.39.217.49,443,192.168.10.17,53225,5/7/2017 10:02,43,1,1,BENIGN
192.168.10.16-23.52.153.87-41274-443-6,192.168.10.16,41274,23.52.153.87,443,5/7/2017 9:55,6,1,2,BENIGN
192.168.10.51-52.84.93.145-36756-80-6,52.84.93.145,80,192.168.10.51,36756,5/7/2017 9:55,78,1,1,BENIGN
192.168.10.3-192.168.10.14-53-59311-17,192.168.10.14,59311,192.168.10.3,53,5/7/2017 10:02,182,2,2,BENIGN
192.168.10.3-192.168.10.14-53-56250-17,192.168.10.14,56250,192.168.10.3,53,5/7/2017 9:59,200,2,2,BENIGN
192.168.10.3-192.168.10.12-53-43490-17,192.168.10.12,43490,192.168.10.3,53,5/7/2017 10:10,259,2,2,BENIGN
192.168.10.14-74.119.118.94-50612-443-6,74.119.118.94,443,192.168.10.14,50612,5/7/2017 9:51,47,1,1,BENIGN
192.168.10.3-192.168.10.14-53-55117-17,192.168.10.14,55117,192.168.10.3,53,5/7/2017 9:54,204,2,2,BENIGN
192.168.10.3-192.168.10.19-53-47796-17,192.168.10.19,47796,192.168.10.3,53,5/7/2017 9:57,297,2,2,BENIGN
192.168.10.3-192.168.10.14-53-64375-17,192.168.10.14,64375,192.168.10.3,53,5/7/2017 10:02,188,2,2,BENIGN
192.168.10.3-192.168.10.16-53-12528-17,192.168.10.16,12528,192.168.10.3,53,5/7/2017 10:03,203,2,2,BENIGN
192.168.10.3-192.168.10.16-53-12974-17,192.168.10.16,12974,192.168.10.3,53,5/7/2017 10:03,286,2,2,BENIGN
192.168.10.16-192.229.163.180-35736-443-6,192.168.10.16,35736,192.229.163.180,443,5/7/2017 9:55,3,2,0,BENIGN
142.0.160.53-192.168.10.12-443-60380-6,142.0.160.53,443,192.168.10.12,60380,5/7/2017 9:55,52,1,1,BENIGN
192.168.10.3-192.168.10.50-53-48649-17,192.168.10.50,48649,192.168.10.3,53,5/7/2017 10:07,215,2,2,BENIGN
192.168.10.3-192.168.10.15-53-54673-17,192.168.10.15,54673,192.168.10.3,53,5/7/2017 10:03,40975,4,4,BENIGN
192.168.10.19-23.61.187.27-44403-80-6,192.168.10.19,44403,23.61.187.27,80,5/7/2017 9:58,36985,1,1,BENIGN
192.168.10.12-104.16.25.216-42794-80-6,192.168.10.12,42794,104.16.25.216,80,5/7/2017 10:02,15199,1,1,BENIGN
192.168.10.3-192.168.10.51-53-7032-17,192.168.10.51,7032,192.168.10.3,53,5/7/2017 9:49,169,2,2,BENIGN
192.168.10.3-192.168.10.14-53-52634-17,192.168.10.14,52634,192.168.10.3,53,5/7/2017 10:05,462236,4,2,BENIGN
192.168.10.3-224.0.0.252-53254-5355-17,192.168.10.3,53254,224.0.0.252,5355,5/7/2017 9:50,411926,26,0,BENIGN
192.168.10.3-192.168.10.12-53-33124-17,192.168.10.12,33124,192.168.10.3,53,5/7/2017 9:48,287,2,2,BENIGN
192.168.10.3-192.168.10.15-53-62666-17,192.168.10.15,62666,192.168.10.3,53,5/7/2017 10:03,236,2,2,BENIGN
192.168.10.16-23.23.161.7-49260-443-6,23.23.161.7,443,192.168.10.16,49260,5/7/2017 10:04,16,1,1,BENIGN
192.168.10.3-192.168.10.50-53-9802-17,192.168.10.50,9802,192.168.10.3,53,5/7/2017 10:04,165,2,2,BENIGN
192.168.10.8-209.197.3.19-51247-443-6,209.197.3.19,443,192.168.10.8,51247,5/7/2017 10:05,6171,2,0,BENIGN
192.168.10.3-192.168.10.51-53-52256-17,192.168.10.51,52256,192.168.10.3,53,5/7/2017 10:05,23580,2,2,BENIGN
192.168.10.51-23.60.139.27-44966-80-6,23.60.139.27,80,192.168.10.51,44966,5/7/2017 9:51,52,1,1,BENIGN
192.168.10.3-192.168.10.16-53-52927-17,192.168.10.16,52927,192.168.10.3,53,5/7/2017 10:02,78812,2,2,BENIGN
192.168.10.3-192.168.10.16-53-13213-17,192.168.10.16,13213,192.168.10.3,53,5/7/2017 10:03,201,2,2,BENIGN
192.168.10.19-59.106.222.101-52500-80-6,192.168.10.19,52500,59.106.222.101,80,5/7/2017 10:01,179323,1,1,BENIGN
192.168.10.15-224.0.0.252-62278-5355-17,192.168.10.15,62278,224.0.0.252,5355,5/7/2017 10:00,409516,26,0,BENIGN
192.168.10.25-192.0.76.3-50278-80-6,192.0.76.3,80,192.168.10.25,50278,5/7/2017 9:51,217,1,1,BENIGN
192.168.10.9-63.238.216.25-15672-80-6,63.238.216.25,80,192.168.10.9,15672,5/7/2017 9:58,88,1,1,BENIGN
192.168.10.3-192.168.10.9-53-64458-17,192.168.10.9,64458,192.168.10.3,53,5/7/2017 9:56,205,2,2,BENIGN
192.168.10.51-23.50.75.27-50645-80-6,192.168.10.51,50645,23.50.75.27,80,5/7/2017 9:50,22963,1,1,BENIGN
157.240.2.35-192.168.10.9-80-15798-6,192.168.10.9,15798,157.240.2.35,80,5/7/2017 10:07,53661591,16,17,BENIGN
192.168.10.3-192.168.10.12-53-57725-17,192.168.10.12,57725,192.168.10.3,53,5/7/2017 10:06,198,2,2,BENIGN
192.168.10.14-72.21.91.29-50749-80-6,72.21.91.29,80,192.168.10.14,50749,5/7/2017 9:56,34,1,1,BENIGN
192.168.10.3-192.168.10.51-53-48407-17,192.168.10.51,48407,192.168.10.3,53,5/7/2017 9:49,30914,2,2,BENIGN
192.168.10.19-23.15.155.27-46758-80-6,23.15.155.27,80,192.168.10.19,46758,5/7/2017 10:01,80,1,1,BENIGN
192.168.10.3-192.168.10.25-53-59061-17,192.168.10.25,59061,192.168.10.3,53,5/7/2017 9:50,196,2,2,BENIGN
192.168.10.3-192.168.10.5-53-49206-17,192.168.10.5,49206,192.168.10.3,53,5/7/2017 9:54,190,2,2,BENIGN
192.168.10.9-117.27.230.185-15717-443-6,117.27.230.185,443,192.168.10.9,15717,5/7/2017 10:00,542,4,1,BENIGN
192.168.10.3-192.168.10.50-53-1439-17,192.168.10.50,1439,192.168.10.3,53,5/7/2017 10:04,178,2,2,BENIGN
192.168.10.3-192.168.10.16-53-34750-17,192.168.10.16,34750,192.168.10.3,53,5/7/2017 10:03,260,2,2,BENIGN
192.168.10.3-192.168.10.15-53-60620-17,192.168.10.15,60620,192.168.10.3,53,5/7/2017 10:10,182,2,2,BENIGN
192.168.10.15-23.194.142.163-50643-443-6,23.194.142.163,443,192.168.10.15,50643,5/7/2017 9:55,4648,3,1,BENIGN
192.168.10.3-192.168.10.15-53-53357-17,192.168.10.15,53357,192.168.10.3,53,5/7/2017 10:03,49431,4,2,BENIGN
192.168.10.51-74.119.118.67-37845-80-6,192.168.10.51,37845,74.119.118.67,80,5/7/2017 10:05,99842981,15,14,BENIGN
192.168.10.3-192.168.10.15-53-53382-17,192.168.10.15,53382,192.168.10.3,53,5/7/2017 10:08,39940,4,2,BENIGN
172.217.6.226-192.168.10.16-443-47072-6,172.217.6.226,443,192.168.10.16,47072,5/7/2017 9:53,14,1,1,BENIGN
192.168.10.17-74.119.118.94-41373-443-6,192.168.10.17,41373,74.119.118.94,443,5/7/2017 10:00,30850939,17,22,BENIGN
192.168.10.3-192.168.10.17-53-16836-17,192.168.10.17,16836,192.168.10.3,53,5/7/2017 9:53,826,2,2,BENIGN
192.168.10.14-54.149.16.101-50453-443-6,54.149.16.101,443,192.168.10.14,50453,5/7/2017 9:49,71,1,1,BENIGN
172.217.12.195-192.168.10.12-443-48230-6,172.217.12.195,443,192.168.10.12,48230,5/7/2017 10:08,57,1,1,BENIGN
192.168.10.3-192.168.10.17-53-56340-17,192.168.10.17,56340,192.168.10.3,53,5/7/2017 10:01,73748,2,2,BENIGN
192.168.10.3-192.168.10.5-53-54373-17,192.168.10.5,54373,192.168.10.3,53,5/7/2017 9:57,47043,2,2,BENIGN
192.168.10.3-192.168.10.16-53-50893-17,192.168.10.16,50893,192.168.10.3,53,5/7/2017 10:02,142251,2,2,BENIGN
192.168.10.3-192.168.10.16-53-10284-17,192.168.10.16,10284,192.168.10.3,53,5/7/2017 10:03,260,2,2,BENIGN
192.168.10.3-192.168.10.51-389-54390-17,192.168.10.51,54390,192.168.10.3,389,5/7/2017 9:59,148,2,2,BENIGN
192.168.10.3-192.168.10.14-53-59785-17,192.168.10.14,59785,192.168.10.3,53,5/7/2017 9:59,23669,2,2,BENIGN
192.168.10.51-199.59.149.200-33039-443-6,192.168.10.51,33039,199.59.149.200,443,5/7/2017 10:08,2,2,0,BENIGN
192.168.10.3-192.168.10.15-53-49493-17,192.168.10.15,49493,192.168.10.3,53,5/7/2017 10:03,209,2,2,BENIGN
192.168.10.3-192.168.10.14-53-64625-17,192.168.10.14,64625,192.168.10.3,53,5/7/2017 9:59,1364,2,2,BENIGN
192.168.10.3-192.168.10.15-53-63563-17,192.168.10.15,63563,192.168.10.3,53,5/7/2017 10:00,52453,4,4,BENIGN
192.168.10.3-192.168.10.12-53-35946-17,192.168.10.12,35946,192.168.10.3,53,5/7/2017 10:01,160492,2,2,BENIGN
192.168.10.3-192.168.10.5-53-52197-17,192.168.10.5,52197,192.168.10.3,53,5/7/2017 9:50,240,2,2,BENIGN
192.168.10.5-50.63.243.230-50461-80-6,50.63.243.230,80,192.168.10.5,50461,5/7/2017 9:50,44,1,1,BENIGN
192.168.10.3-192.168.10.9-53-50434-17,192.168.10.9,50434,192.168.10.3,53,5/7/2017 10:07,30685,2,2,BENIGN
192.168.10.51-74.119.118.84-35097-80-6,192.168.10.51,35097,74.119.118.84,80,5/7/2017 10:05,60293521,14,13,BENIGN
192.168.10.3-192.168.10.51-53-37274-17,192.168.10.51,37274,192.168.10.3,53,5/7/2017 10:05,47007,2,2,BENIGN
192.168.10.3-192.168.10.51-53-37852-17,192.168.10.51,37852,192.168.10.3,53,5/7/2017 9:49,140880,2,2,BENIGN
192.168.10.3-192.168.10.17-53-42330-17,192.168.10.17,42330,192.168.10.3,53,5/7/2017 10:00,23887,2,2,BENIGN
192.168.10.14-192.168.10.50-50651-22-6,192.168.10.50,22,192.168.10.14,50651,5/7/2017 9:52,64,1,2,BENIGN
192.168.10.51-35.185.23.102-42679-80-6,192.168.10.51,42679,35.185.23.102,80,5/7/2017 10:06,53483,1,1,BENIGN
192.168.10.14-107.21.126.236-50883-443-6,107.21.126.236,443,192.168.10.14,50883,5/7/2017 10:00,25,1,1,BENIGN
192.168.10.3-192.168.10.9-53-57414-17,192.168.10.9,57414,192.168.10.3,53,5/7/2017 10:07,230,2,2,BENIGN
192.168.10.12-54.70.122.167-36874-443-6,54.70.122.167,443,192.168.10.12,36874,5/7/2017 9:54,25,1,1,BENIGN
192.168.10.3-192.168.10.17-53-21556-17,192.168.10.17,21556,192.168.10.3,53,5/7/2017 10:00,176456,2,2,BENIGN
192.168.10.3-192.168.10.9-53-56979-17,192.168.10.9,56979,192.168.10.3,53,5/7/2017 9:49,23712,2,2,BENIGN
192.168.10.3-192.168.10.19-53-50550-17,192.168.10.19,50550,192.168.10.3,53,5/7/2017 10:01,243,2,2,BENIGN
192.168.10.51-23.208.102.106-45474-443-6,23.208.102.106,443,192.168.10.51,45474,5/7/2017 9:51,8807,3,1,BENIGN
192.168.10.14-64.4.54.254-50846-443-6,64.4.54.254,443,192.168.10.14,50846,5/7/2017 9:59,89,1,1,BENIGN
192.168.10.3-192.168.10.16-53-49344-17,192.168.10.16,49344,192.168.10.3,53,5/7/2017 10:03,24406,2,2,BENIGN
192.168.10.9-23.15.155.27-15633-80-6,23.15.155.27,80,192.168.10.9,15633,5/7/2017 9:56,59,1,1,BENIGN
192.168.10.16-52.3.3.97-53248-443-6,192.168.10.16,53248,52.3.3.97,443,5/7/2017 9:53,51074,1,1,BENIGN
192.168.10.3-192.168.10.14-53-55970-17,192.168.10.14,55970,192.168.10.3,53,5/7/2017 9:54,191,2,2,BENIGN
192.168.10.3-192.168.10.16-53-4595-17,192.168.10.16,4595,192.168.10.3,53,5/7/2017 10:02,24365,2,2,BENIGN
192.168.10.3-192.168.10.9-53-56123-17,192.168.10.9,56123,192.168.10.3,53,5/7/2017 10:07,201,2,2,BENIGN
192.168.10.14-23.208.79.179-51150-443-6,192.168.10.14,51150,23.208.79.179,443,5/7/2017 10:09,38721108,13,12,BENIGN
192.168.10.3-192.168.10.9-53-56030-17,192.168.10.9,56030,192.168.10.3,53,5/7/2017 10:07,335,2,2,BENIGN
192.168.10.16-98.139.225.43-46800-443-6,192.168.10.16,46800,98.139.225.43,443,5/7/2017 9:53,238625,7,6,BENIGN
192.168.10.3-192.168.10.12-53-17587-17,192.168.10.12,17587,192.168.10.3,53,5/7/2017 10:01,251,2,2,BENIGN
192.168.10.16-104.97.118.92-49314-443-6,104.97.118.92,443,192.168.10.16,49314,5/7/2017 10:04,307,3,1,BENIGN
192.168.10.3-192.168.10.51-53-24504-17,192.168.10.51,24504,192.168.10.3,53,5/7/2017 10:05,270,2,2,BENIGN
192.168.10.25-192.168.10.50-50235-139-6,192.168.10.50,139,192.168.10.25,50235,5/7/2017 9:49,183,1,2,BENIGN
192.168.10.3-192.168.10.19-53-20689-17,192.168.10.19,20689,192.168.10.3,53,5/7/2017 9:50,47259,2,2,BENIGN
172.217.6.226-192.168.10.16-443-47076-6,172.217.6.226,443,192.168.10.16,47076,5/7/2017 9:53,50,1,1,BENIGN
192.168.10.3-192.168.10.19-53-9419-17,192.168.10.19,9419,192.168.10.3,53,5/7/2017 10:01,1022,2,2,BENIGN
192.168.10.3-192.168.10.17-53-49562-17,192.168.10.17,49562,192.168.10.3,53,5/7/2017 9:57,260,2,2,BENIGN
192.168.10.3-192.168.10.9-53-56872-17,192.168.10.9,56872,192.168.10.3,53,5/7/2017 10:00,254272,2,2,BENIGN
192.168.10.3-192.168.10.12-53-35932-17,192.168.10.12,35932,192.168.10.3,53,5/7/2017 9:57,47531,2,2,BENIGN
192.168.10.3-192.168.10.9-53-61159-17,192.168.10.9,61159,192.168.10.3,53,5/7/2017 9:49,23898,2,2,BENIGN
192.168.10.3-192.168.10.51-53-43919-17,192.168.10.51,43919,192.168.10.3,53,5/7/2017 10:05,167,2,2,BENIGN
192.168.10.3-192.168.10.50-53-24878-17,192.168.10.50,24878,192.168.10.3,53,5/7/2017 9:49,174,2,2,BENIGN
192.168.10.3-192.168.10.17-53-65284-17,192.168.10.17,65284,192.168.10.3,53,5/7/2017 10:00,48068,2,2,BENIGN
192.168.10.3-192.168.10.9-53-56426-17,192.168.10.9,56426,192.168.10.3,53,5/7/2017 9:49,60970,2,2,BENIGN
192.168.10.3-192.168.10.5-53-49377-17,192.168.10.5,49377,192.168.10.3,53,5/7/2017 9:54,711058,4,2,BENIGN
192.168.10.9-23.61.187.27-16103-80-6,192.168.10.9,16103,23.61.187.27,80,5/7/2017 10:07,44875735,9,7,BENIGN
192.168.10.16-204.2.255.232-52344-443-6,204.2.255.232,443,192.168.10.16,52344,5/7/2017 10:05,66,1,1,BENIGN
192.168.10.51-2.16.4.162-39445-80-6,2.16.4.162,80,192.168.10.51,39445,5/7/2017 9:51,52,1,1,BENIGN
192.168.10.25-107.178.255.114-50422-443-6,107.178.255.114,443,192.168.10.25,50422,5/7/2017 10:07,3,1,1,BENIGN
192.168.10.3-192.168.10.17-53-11820-17,192.168.10.17,11820,192.168.10.3,53,5/7/2017 10:00,77870,2,2,BENIGN
192.168.10.12-104.88.49.187-34432-443-6,192.168.10.12,34432,104.88.49.187,443,5/7/2017 10:00,1,2,0,BENIGN
192.168.10.3-192.168.10.12-53-57186-17,192.168.10.12,57186,192.168.10.3,53,5/7/2017 10:10,54505,2,2,BENIGN
192.168.10.14-5.45.205.234-50805-80-6,5.45.205.234,80,192.168.10.14,50805,5/7/2017 9:57,87,1,1,BENIGN
172.217.6.227-192.168.10.25-443-50336-6,172.217.6.227,443,192.168.10.25,50336,5/7/2017 9:54,178,1,1,BENIGN
192.168.10.3-192.168.10.9-53-56558-17,192.168.10.9,56558,192.168.10.3,53,5/7/2017 10:07,151632,2,2,BENIGN
192.168.10.3-192.168.10.19-53-57637-17,192.168.10.19,57637,192.168.10.3,53,5/7/2017 10:05,294,2,2,BENIGN
192.168.10.3-192.168.10.12-53-8525-17,192.168.10.12,8525,192.168.10.3,53,5/7/2017 9:53,129131,2,2,BENIGN
192.168.10.3-192.168.10.14-53-58230-17,192.168.10.14,58230,192.168.10.3,53,5/7/2017 9:59,184,2,2,BENIGN
192.168.10.12-23.76.195.16-37550-80-6,192.168.10.12,37550,23.76.195.16,80,5/7/2017 9:57,58609,1,1,BENIGN
172.217.16.131-192.168.10.14-443-51193-6,192.168.10.14,51193,172.217.16.131,443,5/7/2017 10:09,36110375,12,12,BENIGN
192.168.10.16-23.194.140.241-59300-443-6,192.168.10.16,59300,23.194.140.241,443,5/7/2017 9:53,3,2,0,BENIGN
133.237.48.32-192.168.10.17-443-55754-6,133.237.48.32,443,192.168.10.17,55754,5/7/2017 10:00,187,2,0,BENIGN
192.168.10.3-192.168.10.5-53-64266-17,192.168.10.5,64266,192.168.10.3,53,5/7/2017 9:54,214790,4,2,BENIGN
192.168.10.3-192.168.10.14-53-56475-17,192.168.10.14,56475,192.168.10.3,53,5/7/2017 10:07,212,2,2,BENIGN
192.168.10.25-192.0.77.32-50243-443-6,192.0.77.32,443,192.168.10.25,50243,5/7/2017 9:51,221,1,1,BENIGN
192.168.10.3-192.168.10.17-53-41381-17,192.168.10.17,41381,192.168.10.3,53,5/7/2017 10:00,24297,2,2,BENIGN
192.168.10.3-192.168.10.51-53-14887-17,192.168.10.51,14887,192.168.10.3,53,5/7/2017 10:05,12641006,4,4,BENIGN
192.168.10.3-192.168.10.51-53-5026-17,192.168.10.51,5026,192.168.10.3,53,5/7/2017 9:49,24037,2,2,BENIGN
192.168.10.3-192.168.10.51-53-6266-17,192.168.10.51,6266,192.168.10.3,53,5/7/2017 9:49,163,2,2,BENIGN
192.168.10.3-192.168.10.12-53-14762-17,192.168.10.12,14762,192.168.10.3,53,5/7/2017 10:10,54641,2,2,BENIGN
